@id,createdAt,history_accidentCount,history_accidents,history_oneOwner,history_ownerCount,history_personalUse,history_usageType,location,online,retailListing_carfaxUrl,retailListing_city,retailListing_cpo,retailListing_dealer,retailListing_miles,retailListing_photoCount,retailListing_price,retailListing_primaryImage,retailListing_state,retailListing_used,retailListing_vdp,retailListing_zip,vehicle_baseInvoice,vehicle_baseMsrp,vehicle_bodyStyle,vehicle_confidence,vehicle_cylinders,vehicle_doors,vehicle_drivetrain,vehicle_engine,vehicle_exteriorColor,vehicle_fuel,vehicle_interiorColor,vehicle_make,vehicle_model,vehicle_seats,vehicle_series,vehicle_squishVin,vehicle_style,vehicle_transmission,vehicle_trim,vehicle_type,vehicle_vin,vehicle_year,vin,wholesaleListing
https://api.auto.dev/listings/2T2ADCAZ7SC017521,2026-03-11 15:18:18,0,False,True,1,True,Personal Use,"[-80.251, 25.765]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2ADCAZ7SC017521&partner=FRD_2,Miami,False,AutoNation Nissan Miami,8688,1,37990,https://retail.photos.vin/2T2ADCAZ7SC017521-1.jpg,FL,True,#7483469393795312637,33135,38302,40965,SUV,0.995,4,4,FWD,2.5L 4Cyl regular unleaded,Grecian Water,Regular Unleaded,Black,Lexus,NX,5,250 4dr SUV (2.5L 4cyl 8A),2T2ADCAZSC,4dr SUV,Automatic,250,Crossover,2T2ADCAZ7SC017521,2025,2T2ADCAZ7SC017521,
https://api.auto.dev/listings/2T2AGCEZ7SC093631,2026-03-03 23:01:04,1,True,True,1,True,Personal Use,"[-87.877, 42.026]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2AGCEZ7SC093631&partner=FRD_2,Des Plaines,False,AutoNation Honda O'Hare,14488,1,41666,https://retail.photos.vin/2T2AGCEZ7SC093631-1.jpg,IL,True,#-3677237642558314516,60018,41819,44725,SUV,0.995,4,4,AWD,2.4L 4Cyl premium unleaded (required),Cloudburst Gray,Premium Unleaded (Required),Palomino,Lexus,NX,5,350 4dr SUV AWD (2.4L 4cyl Turbo 8A),2T2AGCEZSC,4dr SUV,Automatic,350,Crossover,2T2AGCEZ7SC093631,2025,2T2AGCEZ7SC093631,
https://api.auto.dev/listings/2T2GDCAZ0RC008695,2026-03-19 14:36:30,0,False,True,1,True,Personal Use,"[-95.658, 29.784]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2GDCAZ0RC008695&partner=FRD_2,Houston,False,AutoNation USA Katy,34124,1,38495,https://retail.photos.vin/2T2GDCAZ0RC008695-1.jpg,TX,True,#7951310220153174996,77094,39742,42505,SUV,0.995,4,4,FWD,2.5L 4Cyl regular unleaded,Caviar,Regular Unleaded,Rioja Red,Lexus,NX,5,250 Premium 4dr SUV (2.5L 4cyl 8A),2T2GDCAZRC,4dr SUV,Automatic,250 Premium,Crossover,2T2GDCAZ0RC008695,2024,2T2GDCAZ0RC008695,
https://api.auto.dev/listings/2T2GDCAZ4RC007615,2026-03-02 19:14:16,0,False,True,1,True,Personal Use,"[-82.737, 28.022]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2GDCAZ4RC007615&partner=FRD_2,Clearwater,False,Lexus of Clearwater,30731,1,36913,https://retail.photos.vin/2T2GDCAZ4RC007615-1.jpg,FL,True,http://details.vast.com/details/cars/ob-48ae10cec45c5264c0c05239af7ac2c3eda678223f9171ac63be6a3107cd3db63b027b96ef83ac88fd6ccb42933d4f3c6bf26f82a637df6dbf6160746a741de2a7dd208e47f7bdbdcc5470a9f7cc7431fe93ab54d5014789e9483d779ca95878d2eb16785533b7b8d7b1cd6e983a2d77edf5a1b1481af36bc739f6eb5787db2dfb7f16011f22412ebedeee38685f0721f74c31246e538ff42db94d2ceb09e6950fb15e40f90d9a2a0fa486f173a58cc4/?pl=42&context=1e0d811633d20dd94c351375e543927eda3d8b1a,33761,39742,42505,SUV,0.995,4,4,FWD,2.5L 4Cyl regular unleaded,Redline,Regular Unleaded,Rich Cream,Lexus,NX,5,250 Premium 4dr SUV (2.5L 4cyl 8A),2T2GDCAZRC,4dr SUV,Automatic,250 Premium,Crossover,2T2GDCAZ4RC007615,2024,2T2GDCAZ4RC007615,
https://api.auto.dev/listings/2T2GDCAZ8SC016792,2026-03-11 15:12:08,1,True,True,1,True,Personal Use,"[-80.138, 26.092]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2GDCAZ8SC016792&partner=FRD_2,Ft. Lauderdale,False,Mercedes-Benz of Fort Lauderdale,25272,1,36299,https://retail.photos.vin/2T2GDCAZ8SC016792-1.jpg,FL,True,http://details.vast.com/details/cars/ob-48ae10cec45c5264c0c05239af7ac2c3eda678223f9171ac63be6a3107cd3db63b027b96ef83ac88fd6ccb42933d4f3c6bf26f82a637df6dbf6160746a741de29414911518b75f3f70678cb20a05f94152b2ffa85500c57023c745f56c94fdeed2eb16785533b7b8d7b1cd6e983a2d77edf5a1b1481af36bc739f6eb5787db2dfb7f16011f22412ebedeee38685f0721f74c31246e538ff42db94d2ceb09e6950fb15e40f90d9a2a0fa486f173a58cc4/?pl=44&context=1e0d811633d20dd94c351375e543927eda3d8b1a,33316,40103,42890,SUV,0.995,4,4,FWD,2.5L 4Cyl regular unleaded,Caviar,Regular Unleaded,Rioja Red,Lexus,NX,5,250 Premium 4dr SUV (2.5L 4cyl 8A),2T2GDCAZSC,4dr SUV,Automatic,250 Premium,Crossover,2T2GDCAZ8SC016792,2025,2T2GDCAZ8SC016792,
https://api.auto.dev/listings/2T2GGCEZ1TC111021,2026-02-21 00:12:25,0,False,True,1,True,Personal Use,"[-121.982, 37.322]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2GGCEZ1TC111021&partner=FRD_2,San Jose,False,Mercedes-Benz of Stevens Creek,831,1,47998,https://retail.photos.vin/2T2GGCEZ1TC111021-1.jpg,CA,True,http://details.vast.com/details/cars/ob-48ae10cec45c5264c0c05239af7ac2c3eda678223f9171ac63be6a3107cd3db63b027b96ef83ac88fd6ccb42933d4f3c6bf26f82a637df6dbf6160746a741de21439edeea8aac078e5ef3c14ed67c604ee2c82f939f99c1c70075887f43ccb429ab9160d56cd12ef117fd2423769c78272d78af2d89efca6f6254cebca60f8e7de5f4389b1cc2c773ae6b28b499c8f0c7b6ad524e9eb26f1797633f545ec82dae17dfe46c2bf13d50b6d06975724cf63/?pl=98&context=1e0d811633d20dd94c351375e543927eda3d8b1a,95129,44273,47350,SUV,0.995,4,4,AWD,2.4L 4Cyl premium unleaded (required),Grecian Water,Premium Unleaded (Required),Palomino,Lexus,NX,5,350 Premium 4dr SUV AWD (2.4L 4cyl Turbo 8A),2T2GGCEZTC,4dr SUV,Automatic,350 Premium,Crossover,2T2GGCEZ1TC111021,2026,2T2GGCEZ1TC111021,
https://api.auto.dev/listings/2T2GGCEZ8PC029762,2026-03-14 19:28:43,1,True,True,1,True,Personal Use,"[-117.988, 33.861]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2GGCEZ8PC029762&partner=FRD_2,Buena Park,False,House of Imports,37014,1,36544,https://retail.photos.vin/2T2GGCEZ8PC029762-1.jpg,CA,True,http://details.vast.com/details/cars/ob-48ae10cec45c5264c0c05239af7ac2c3eda678223f9171ac63be6a3107cd3db63b027b96ef83ac88fd6ccb42933d4f3c6bf26f82a637df6dbf6160746a741de23ceefb81ef34e6b181f706fdf8611a3f218c3f27442abae123adead3b7e328f69ab9160d56cd12ef117fd2423769c78272d78af2d89efca6f6254cebca60f8e7de5f4389b1cc2c773ae6b28b499c8f0c7b6ad524e9eb26f1797633f545ec82dae17dfe46c2bf13d50b6d06975724cf63/?pl=16&context=1e0d811633d20dd94c351375e543927eda3d8b1a,90621,42884,45865,SUV,0.995,4,4,AWD,2.4L 4Cyl premium unleaded (required),Atomic Silver,Premium Unleaded (Required),Dark Rose,Lexus,NX,5,Premium 4dr SUV AWD (2.4L 4cyl Turbo 8A),2T2GGCEZPC,4dr SUV,Automatic,Premium,Crossover,2T2GGCEZ8PC029762,2023,2T2GGCEZ8PC029762,
https://api.auto.dev/listings/2T2HGCEZ6TC107311,2026-03-24 14:31:37,0,False,True,1,True,Personal Use,"[-77.439, 39.013]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2HGCEZ6TC107311&partner=FRD_2,Sterling,False,AutoNation Honda Dulles,1213,1,54991,https://retail.photos.vin/2T2HGCEZ6TC107311-1.jpg,VA,True,http://details.vast.com/details/cars/ob-48ae10cec45c5264c0c05239af7ac2c3eda678223f9171ac63be6a3107cd3db63b027b96ef83ac88fd6ccb42933d4f3c6bf26f82a637df6dbf6160746a741de2e523c595d67ded967f443f990a3338a6dfd9a2f62872eb824ebb84b4506b3c08d2eb16785533b7b8d7b1cd6e983a2d77edf5a1b1481af36bc739f6eb5787db2dfb7f16011f22412ebedeee38685f0721f74c31246e538ff42db94d2ceb09e6950fb15e40f90d9a2a0fa486f173a58cc4/?pl=25&context=1e0d811633d20dd94c351375e543927eda3d8b1a,20166,48144,51490,SUV,0.995,4,4,AWD,2.4L 4Cyl premium unleaded (required),Atomic Silver,Premium Unleaded (Required),Black,Lexus,NX,5,350 Luxury 4dr SUV AWD (2.4L 4cyl Turbo 8A),2T2HGCEZTC,4dr SUV,Automatic,350 Luxury,Crossover,2T2HGCEZ6TC107311,2026,2T2HGCEZ6TC107311,
https://api.auto.dev/listings/2T2KGCEZ1PC017916,2026-02-04 16:30:26,0,False,False,2,True,Personal Use,"[-80.087, 26.441]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2KGCEZ1PC017916&partner=FRD_2,Delray Beach,False,BMW of Delray Beach,33899,1,38890,https://retail.photos.vin/2T2KGCEZ1PC017916-1.jpg,FL,True,http://details.vast.com/details/cars/ob-48ae10cec45c5264c0c05239af7ac2c3eda678223f9171ac63be6a3107cd3db63b027b96ef83ac88fd6ccb42933d4f3c6bf26f82a637df6dbf6160746a741de280e54584b6c5fb7955994630fb0384cae952095edc25cebf1a1b1ada5c61e8c09ab9160d56cd12ef117fd2423769c78272d78af2d89efca6f6254cebca60f8e7de5f4389b1cc2c773ae6b28b499c8f0c7b6ad524e9eb26f1797633f545ec82dae17dfe46c2bf13d50b6d06975724cf63/?pl=95&context=1e0d811633d20dd94c351375e543927eda3d8b1a,33444,44801,47915,SUV,0.995,4,4,AWD,2.4L 4Cyl premium unleaded (required),Cloudburst Gray,Premium Unleaded (Required),Flare Red,Lexus,NX,5,F SPORT Handling 4dr SUV AWD (2.4L 4cyl Turbo 8A),2T2KGCEZPC,4dr SUV,Automatic,F SPORT Handling,Crossover,2T2KGCEZ1PC017916,2023,2T2KGCEZ1PC017916,
https://api.auto.dev/listings/2T2KGCEZ1RC034718,2026-03-03 19:37:31,1,True,True,1,True,Personal Use,"[-80.22, 25.926]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2KGCEZ1RC034718&partner=FRD_2,Miami,False,Mercedes-Benz of Miami,13517,1,39995,https://retail.photos.vin/2T2KGCEZ1RC034718-1.jpg,FL,True,http://details.vast.com/details/cars/ob-48ae10cec45c5264c0c05239af7ac2c3eda678223f9171ac63be6a3107cd3db63b027b96ef83ac88fd6ccb42933d4f3c6bf26f82a637df6dbf6160746a741de24ed2b784c3c0e00bb7393c0b52df97fd9221ba2052133606c07c171aac5debe39ab9160d56cd12ef117fd2423769c78272d78af2d89efca6f6254cebca60f8e7de5f4389b1cc2c773ae6b28b499c8f0c7b6ad524e9eb26f1797633f545ec82dae17dfe46c2bf13d50b6d06975724cf63/?pl=78&context=1e0d811633d20dd94c351375e543927eda3d8b1a,33169,45175,48315,SUV,0.995,4,4,AWD,2.4L 4Cyl premium unleaded (required),Ultrasonic Blue Mica 2.0,Premium Unleaded (Required),Black,Lexus,NX,5,350 F SPORT Handling 4dr SUV AWD (2.4L 4cyl Turbo 8A),2T2KGCEZRC,4dr SUV,Automatic,350 F SPORT Handling,Crossover,2T2KGCEZ1RC034718,2024,2T2KGCEZ1RC034718,
https://api.auto.dev/listings/2T2KGCEZ8RC043691,2026-03-22 15:14:27,0,False,True,1,True,Personal Use,"[-117.272, 47.657]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2KGCEZ8RC043691&partner=FRD_2,Spokane Valley,False,AutoNation Subaru Spokane Valley,12504,1,44376,https://retail.photos.vin/2T2KGCEZ8RC043691-1.jpg,WA,True,#6270356946706993084,99206,45175,48315,SUV,0.995,4,4,AWD,2.4L 4Cyl premium unleaded (required),Obsidian,Premium Unleaded (Required),Circuit Red,Lexus,NX,5,350 F SPORT Handling 4dr SUV AWD (2.4L 4cyl Turbo 8A),2T2KGCEZRC,4dr SUV,Automatic,350 F SPORT Handling,Crossover,2T2KGCEZ8RC043691,2024,2T2KGCEZ8RC043691,
https://api.auto.dev/listings/2T2KGCEZ9RC048107,2026-03-19 23:08:36,0,False,True,1,True,Personal Use,"[-82.506, 28.001]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2KGCEZ9RC048107&partner=FRD_2,Tampa,True,Lexus of Tampa Bay,39152,1,43921,https://retail.photos.vin/2T2KGCEZ9RC048107-1.jpg,FL,True,http://details.vast.com/details/cars/ob-48ae10cec45c5264c0c05239af7ac2c3eda678223f9171ac63be6a3107cd3db63b027b96ef83ac88fd6ccb42933d4f3c6bf26f82a637df6dbf6160746a741de224d047c4a7bbbea4685658eca9d6bd16db12c0f65ed23741058ad14ad3ba4bcc6bc8f3775de070606f8929290bcc720b077a0b9396c762ca6b68a35bc690f63d2c96afd4105ab14f0577db54df3cc0a9e592a92ce597bd7ebaf00d7bc86d808c645d657119c959ac3fdc4e0ec117c503/?pl=31&context=1e0d811633d20dd94c351375e543927eda3d8b1a,33614,45175,48315,SUV,0.995,4,4,AWD,2.4L 4Cyl premium unleaded (required),Ultra White,Premium Unleaded (Required),Circuit Red,Lexus,NX,5,350 F SPORT Handling 4dr SUV AWD (2.4L 4cyl Turbo 8A),2T2KGCEZRC,4dr SUV,Automatic,350 F SPORT Handling,Crossover,2T2KGCEZ9RC048107,2024,2T2KGCEZ9RC048107,
https://api.auto.dev/listings/2T2ADCAZ0RC012137,2026-03-04 11:00:19,0,False,True,1,True,Personal Use,"[-118.328312, 33.800033]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2ADCAZ0RC012137&partner=FRD_2,Torrance,True,South Bay Lexus,30093,1,38800,https://retail.photos.vin/2T2ADCAZ0RC012137-1.jpg,CA,True,#-8061942419884233629,90505,36891,39455,SUV,0.995,4,4,FWD,2.5L 4Cyl regular unleaded,Silver,Regular Unleaded,Black,Lexus,NX,5,250 4dr SUV (2.5L 4cyl 8A),2T2ADCAZRC,4dr SUV,Automatic,250,Crossover,2T2ADCAZ0RC012137,2024,2T2ADCAZ0RC012137,
https://api.auto.dev/listings/2T2ADCAZ0SC024259,2026-03-24 14:12:09,0,False,True,1,,Corporate Use,"[-96.830827, 32.835247]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2ADCAZ0SC024259&partner=FRD_2,Dallas,True,Sewell Lexus of Dallas,14494,1,44998,https://retail.photos.vin/2T2ADCAZ0SC024259-1.jpg,TX,True,#-800341482763668739,75209,38302,40965,SUV,0.995,4,4,FWD,2.5L 4Cyl regular unleaded,Gray,Regular Unleaded,Black,Lexus,NX,5,250 4dr SUV (2.5L 4cyl 8A),2T2ADCAZSC,4dr SUV,Automatic,250,Crossover,2T2ADCAZ0SC024259,2025,2T2ADCAZ0SC024259,
https://api.auto.dev/listings/2T2ADCAZ1RC011059,2026-02-25 01:43:22,0,False,True,1,True,Personal Use,"[-117.989555, 33.765211]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2ADCAZ1RC011059&partner=FRD_2,Westminster,True,Lexus of Westminster,14539,26,36993,https://retail.photos.vin/2T2ADCAZ1RC011059-1.jpg,CA,True,#-8011280652221640905,92683,36891,39455,SUV,0.995,4,4,FWD,2.5L 4Cyl regular unleaded,Black,Regular Unleaded,Red,Lexus,NX,5,250 4dr SUV (2.5L 4cyl 8A),2T2ADCAZRC,4dr SUV,Automatic,250,Crossover,2T2ADCAZ1RC011059,2024,2T2ADCAZ1RC011059,
https://api.auto.dev/listings/2T2ADCAZ1SC022780,2026-01-25 08:50:19,0,False,True,1,True,Personal Use,"[-82.738157, 28.037638]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2ADCAZ1SC022780&partner=FRD_2,Clearwater,False,Mazda of Clearwater,12672,8,39974,https://retail.photos.vin/2T2ADCAZ1SC022780-1.jpg,FL,True,http://details.vast.com/details/cars/ob-48ae10cec45c5264c0c05239af7ac2c3eda678223f9171ac63be6a3107cd3db63b027b96ef83ac88fd6ccb42933d4f3c6bf26f82a637df6dbf6160746a741de277f2adc756f4c9926efc51920eb42982b239136f36c538a1beb070d5a40c886feb3da650c031603094c485576a8ea0fdf0479217fd69911c0b61f33c1c407428de5f4389b1cc2c773ae6b28b499c8f0c7b6ad524e9eb26f1797633f545ec82dae17dfe46c2bf13d50b6d06975724cf63/?pl=14&context=1e0d811633d20dd94c351375e543927eda3d8b1a,33764,38302,40965,SUV,0.995,4,4,FWD,2.5L 4Cyl regular unleaded,Gray,Regular Unleaded,Black,Lexus,NX,5,250 4dr SUV (2.5L 4cyl 8A),2T2ADCAZSC,4dr SUV,Automatic,250,Crossover,2T2ADCAZ1SC022780,2025,2T2ADCAZ1SC022780,
https://api.auto.dev/listings/2T2ADCAZ1SC024366,2026-03-20 14:07:10,0,False,True,1,,Corporate Use,"[-96.830827, 32.835247]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2ADCAZ1SC024366&partner=FRD_2,Dallas,True,Sewell Lexus of Dallas,17569,1,41988,https://retail.photos.vin/2T2ADCAZ1SC024366-1.jpg,TX,True,#-3997428066580286033,75209,38302,40965,SUV,0.995,4,4,FWD,2.5L 4Cyl regular unleaded,Green,Regular Unleaded,Black,Lexus,NX,5,250 4dr SUV (2.5L 4cyl 8A),2T2ADCAZSC,4dr SUV,Automatic,250,Crossover,2T2ADCAZ1SC024366,2025,2T2ADCAZ1SC024366,
https://api.auto.dev/listings/2T2ADCAZ3SC019671,2026-03-05 23:41:03,0,False,False,2,,Multiple Use,"[-80.388371, 27.61704]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2ADCAZ3SC019671&partner=FRD_2,Vero Beach,False,Nissan of Vero Beach,28395,1,38100,https://retail.photos.vin/2T2ADCAZ3SC019671-1.jpg,FL,True,#7879720816057837176,32962,38302,40965,SUV,0.995,4,4,FWD,2.5L 4Cyl regular unleaded,Gray,Regular Unleaded,Black,Lexus,NX,5,250 4dr SUV (2.5L 4cyl 8A),2T2ADCAZSC,4dr SUV,Automatic,250,Crossover,2T2ADCAZ3SC019671,2025,2T2ADCAZ3SC019671,
https://api.auto.dev/listings/2T2ADCAZ3SC025695,2026-03-10 09:52:36,0,False,True,1,True,Personal Use,"[-84.203525, 39.625905]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2ADCAZ3SC025695&partner=FRD_2,Dayton,False,Lexus of Dayton,8114,1,39500,https://retail.photos.vin/2T2ADCAZ3SC025695-1.jpg,OH,True,#394125911642545539,45458,38302,40965,SUV,0.995,4,4,FWD,2.5L 4Cyl regular unleaded,Gray,Regular Unleaded,Brown,Lexus,NX,5,250 4dr SUV (2.5L 4cyl 8A),2T2ADCAZSC,4dr SUV,Automatic,250,Crossover,2T2ADCAZ3SC025695,2025,2T2ADCAZ3SC025695,
https://api.auto.dev/listings/2T2ADCAZ3SC026183,2026-03-17 03:51:37,0,False,True,1,,Corporate Use,"[-95.157968, 29.556349]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2ADCAZ3SC026183&partner=FRD_2,Friendswood,False,Lexus of Clear Lake,6027,1,40995,https://retail.photos.vin/2T2ADCAZ3SC026183-1.jpg,TX,True,#6915487208054163653,77546,38302,40965,SUV,0.995,4,4,FWD,2.5L 4Cyl regular unleaded,White,Regular Unleaded,Red,Lexus,NX,5,250 4dr SUV (2.5L 4cyl 8A),2T2ADCAZSC,4dr SUV,Automatic,250,Crossover,2T2ADCAZ3SC026183,2025,2T2ADCAZ3SC026183,
https://api.auto.dev/listings/2T2ADCAZ4RC009502,2026-03-11 20:35:56,0,False,True,1,True,Personal Use,"[-81.871509, 26.535095]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2ADCAZ4RC009502&partner=FRD_2,Fort Myers,True,Lexus of Fort Myers,10024,1,37994,https://retail.photos.vin/2T2ADCAZ4RC009502-1.jpg,FL,True,#249780233043267344,33912,36891,39455,SUV,0.995,4,4,FWD,2.5L 4Cyl regular unleaded,Green,Regular Unleaded,Tan,Lexus,NX,5,250 4dr SUV (2.5L 4cyl 8A),2T2ADCAZRC,4dr SUV,Automatic,250,Crossover,2T2ADCAZ4RC009502,2024,2T2ADCAZ4RC009502,
https://api.auto.dev/listings/2T2ADCAZ4RC010018,2026-02-25 09:51:44,0,False,True,1,True,Personal Use,"[-80.15888, 25.905775]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2ADCAZ4RC010018&partner=FRD_2,North Miami,True,Lexus of North Miami,21098,1,37588,https://retail.photos.vin/2T2ADCAZ4RC010018-1.jpg,FL,True,#-5457833689077535028,33181,36891,39455,SUV,0.995,4,4,FWD,2.5L 4Cyl regular unleaded,Silver,Regular Unleaded,Red,Lexus,NX,5,250 4dr SUV (2.5L 4cyl 8A),2T2ADCAZRC,4dr SUV,Automatic,250,Crossover,2T2ADCAZ4RC010018,2024,2T2ADCAZ4RC010018,
https://api.auto.dev/listings/2T2ADCAZ4RC010908,2026-03-02 11:31:05,0,False,True,1,True,Personal Use,"[-80.321107, 25.671903]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2ADCAZ4RC010908&partner=FRD_2,Miami,False,Lexus of Kendall,19729,1,38853,https://retail.photos.vin/2T2ADCAZ4RC010908-1.jpg,FL,True,#1313866140532803756,33156,36891,39455,SUV,0.995,4,4,FWD,2.5L 4Cyl regular unleaded,White,Regular Unleaded,Brown,Lexus,NX,5,250 4dr SUV (2.5L 4cyl 8A),2T2ADCAZRC,4dr SUV,Automatic,250,Crossover,2T2ADCAZ4RC010908,2024,2T2ADCAZ4RC010908,
https://api.auto.dev/listings/JTJHGCEZ0R5010127,2026-03-16 19:07:50,0,False,False,2,True,Personal Use,"[-121.26, 38.75]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=JTJHGCEZ0R5010127&partner=FRD_2,Roseville,False,AutoNation Honda Roseville,4013,1,49248,https://retail.photos.vin/JTJHGCEZ0R5010127-1.jpg,CA,True,http://details.vast.com/details/cars/ob-48ae10cec45c5264c0c05239af7ac2c3eda678223f9171ac63be6a3107cd3db63b027b96ef83ac88fd6ccb42933d4f3c6bf26f82a637df6dbf6160746a741de277945dc9413bbdf1b65df4e9a30968bd937a4df17119e0d80da29393e388bd01d2eb16785533b7b8d7b1cd6e983a2d77edf5a1b1481af36bc739f6eb5787db2dfb7f16011f22412ebedeee38685f0721f74c31246e538ff42db94d2ceb09e6950fb15e40f90d9a2a0fa486f173a58cc4/?pl=79&context=1e0d811633d20dd94c351375e543927eda3d8b1a,95661,46148,49355,SUV,0.995,4,4,AWD,2.4L 4Cyl premium unleaded (required),Eminent White Pearl,Premium Unleaded (Required),Rioja Red,Lexus,NX,5,350 Luxury 4dr SUV AWD (2.4L 4cyl Turbo 8A),JTJHGCEZR5,4dr SUV,Automatic,350 Luxury,Crossover,JTJHGCEZ0R5010127,2024,JTJHGCEZ0R5010127,
https://api.auto.dev/listings/JTJKKCFZ3R2025371,2026-03-25 23:51:31,0,False,True,1,,Corporate Use,"[-118.098, 33.862]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=JTJKKCFZ3R2025371&partner=FRD_2,Cerritos,False,AutoNation Toyota Cerritos,33147,1,46999,https://retail.photos.vin/JTJKKCFZ3R2025371-1.jpg,CA,True,http://details.vast.com/details/cars/ob-48ae10cec45c5264c0c05239af7ac2c3eda678223f9171ac63be6a3107cd3db63b027b96ef83ac88fd6ccb42933d4f3c6bf26f82a637df6dbf6160746a741de204a03f5e0359d1efe1a1a1a772799fa066c31865eea749fc7511ab1e9d9c47659ab9160d56cd12ef117fd2423769c78272d78af2d89efca6f6254cebca60f8e7de5f4389b1cc2c773ae6b28b499c8f0c7b6ad524e9eb26f1797633f545ec82dae17dfe46c2bf13d50b6d06975724cf63/?pl=46&context=1e0d811633d20dd94c351375e543927eda3d8b1a,90703,56404,60005,SUV,0.995,4,4,AWD,2.5L 4Cyl premium unleaded (required),Obsidian,Premium Unleaded (Required),Circuit Red,Lexus,NX,5,450h+ F SPORT Handling 4dr SUV AWD (2.5L 4cyl gas/electric plug-in hybrid CVT),JTJKKCFZR2,4dr SUV,Automatic,450h+ F SPORT Handling,Crossover,JTJKKCFZ3R2025371,2024,JTJKKCFZ3R2025371,
https://api.auto.dev/listings/JTJKKCFZ8P2013133,2026-03-18 15:20:18,0,False,False,0,True,Personal Use,"[-111.971, 33.344]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=JTJKKCFZ8P2013133&partner=FRD_2,Tempe,False,AutoNation Toyota Tempe,39814,1,42777,https://retail.photos.vin/JTJKKCFZ8P2013133-1.jpg,AZ,True,http://details.vast.com/details/cars/ob-48ae10cec45c5264c0c05239af7ac2c3eda678223f9171ac63be6a3107cd3db63b027b96ef83ac88fd6ccb42933d4f3c6bf26f82a637df6dbf6160746a741de2616f0773bac7436a5af9e8c98f2556813c060d70c093a9275a3704923a8a9f13c37ee36e426bfc88fe0c0f62f15131b75dd55cc23889c23a0f251738ec4f2c90de5f4389b1cc2c773ae6b28b499c8f0c7b6ad524e9eb26f1797633f545ec82dae17dfe46c2bf13d50b6d06975724cf63/?pl=50&context=1e0d811633d20dd94c351375e543927eda3d8b1a,85284,55230,58755,SUV,0.995,4,4,AWD,2.5L 4Cyl premium unleaded (required),Ultrasonic Blue Mica 2.0,Premium Unleaded (Required),Black,Lexus,NX,5,F SPORT Handling 4dr SUV AWD (2.5L 4cyl gas/electric plug-in hybrid CVT),JTJKKCFZP2,4dr SUV,Automatic,F SPORT Handling,Crossover,JTJKKCFZ8P2013133,2023,JTJKKCFZ8P2013133,
https://api.auto.dev/listings/2T2ADCAZ4SC019002,2026-03-02 11:31:05,0,False,True,1,True,Personal Use,"[-80.321107, 25.671903]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2ADCAZ4SC019002&partner=FRD_2,Miami,False,Lexus of Kendall,20191,1,41852,https://retail.photos.vin/2T2ADCAZ4SC019002-1.jpg,FL,True,#-3594366754536482340,33156,38302,40965,SUV,0.995,4,4,FWD,2.5L 4Cyl regular unleaded,Blue,Regular Unleaded,Black,Lexus,NX,5,250 4dr SUV (2.5L 4cyl 8A),2T2ADCAZSC,4dr SUV,Automatic,250,Crossover,2T2ADCAZ4SC019002,2025,2T2ADCAZ4SC019002,
